Year,Species,SpGroup,Catch/Capture(t)
1952,Narrow-barred Spanish mackerel,SEERFISH,15.0648050308227
1952,Indo-Pacific king mackerel,SEERFISH,6.85401105880737
1952,Albacore,TUNAS,11.9976825714111
1952,Bigeye tuna,TUNAS,18.2533683776855
1952,Black Marlin,BILLFISH,5.24307823181152
1952,Bullet tuna,TUNAS,85.3597030639648
1952,Blue Marlin,BILLFISH,4.90606212615966
1952,Narrow-barred Spanish mackerel,SEERFISH,76.053970336914
1952,Frigate tuna,TUNAS,865.193603515625
1952,Indo-Pacific king mackerel,SEERFISH,3.64961123466491
1952,Kawakawa,TUNAS,579.611450195312
1952,Longtail tuna,TUNAS,7.70663452148437
1952,Striped marlin,BILLFISH,2.59980511665344
1952,Indo-Pacific sailfish,BILLFISH,1.75631988048553
1952,Skipjack tuna,TUNAS,1798.00939941406
1952,Swordfish,BILLFISH,0.5993133187294
1952,Yellowfin tuna,TUNAS,580.180786132812
1952,Frigate tuna,TUNAS,0.0100214034318924
1952,Kawakawa,TUNAS,0.279698848724365
1952,Skipjack tuna,TUNAS,222.391174316406
1952,Yellowfin tuna,TUNAS,55.0601005554199
1952,Bullet tuna,TUNAS,0.136242657899857
1952,Frigate tuna,TUNAS,4.7301025390625
1952,Kawakawa,TUNAS,19.4819946289062
1952,Skipjack tuna,TUNAS,0.151458233594894
1952,Yellowfin tuna,TUNAS,0.990289568901062
1952,Black Marlin,BILLFISH,3.59344506263732
1952,Bullet tuna,TUNAS,5.62228059768676
1952,Narrow-barred Spanish mackerel,SEERFISH,1443.88403320312
1952,Frigate tuna,TUNAS,45.3268089294433
1952,Indo-Pacific king mackerel,SEERFISH,2281.068359375
1952,Kawakawa,TUNAS,351.123138427734
1952,Longtail tuna,TUNAS,33.6327400207519
1952,Indo-Pacific sailfish,BILLFISH,16.1342391967773
1952,Skipjack tuna,TUNAS,26.8611164093017
1952,Swordfish,BILLFISH,2.25277137756347
1952,Yellowfin tuna,TUNAS,5.74367952346801
1952,Bullet tuna,TUNAS,1.60100524480178
1952,Narrow-barred Spanish mackerel,SEERFISH,49.6061374605436
1952,Frigate tuna,TUNAS,12.0656927402203
1952,Indo-Pacific king mackerel,SEERFISH,9.93232444199591
1952,Kawakawa,TUNAS,45.9423260918979
1952,Longtail tuna,TUNAS,0.0853746751274312
1952,Skipjack tuna,TUNAS,0.400162713114186
1952,Yellowfin tuna,TUNAS,2.98387967583037
1952,Bullet tuna,TUNAS,1.77693022399267
1952,Narrow-barred Spanish mackerel,SEERFISH,0.695254927444884
1952,Frigate tuna,TUNAS,4.80032936976506
1952,Indo-Pacific king mackerel,SEERFISH,0.26010101305377
1952,Kawakawa,TUNAS,26.8624529608365
1952,Skipjack tuna,TUNAS,0.205670221265392
1952,Yellowfin tuna,TUNAS,0.185046801601883
1952,Black Marlin,BILLFISH,0.147548779845238
1952,Bullet tuna,TUNAS,4.16990798747385
1952,Narrow-barred Spanish mackerel,SEERFISH,58.3780509713865
1952,Frigate tuna,TUNAS,0.0100214034318924
1952,Indo-Pacific king mackerel,SEERFISH,161.500903402372
1952,Kawakawa,TUNAS,0.279698848724365
1952,Longtail tuna,TUNAS,0.0356686046396052
1952,Skipjack tuna,TUNAS,117.077209472656
1952,Yellowfin tuna,TUNAS,61.001838684082
1952,Kawakawa,TUNAS,14.8572702407836
1952,Longtail tuna,TUNAS,0.0259378459304571
1952,Skipjack tuna,TUNAS,2.54954695701599
1952,Yellowfin tuna,TUNAS,10.0514392852783
1952,Black Marlin,BILLFISH,14.9854755401611
1952,Bullet tuna,TUNAS,0.00181656889617443
1952,Narrow-barred Spanish mackerel,SEERFISH,758.356018066406
1952,Frigate tuna,TUNAS,23.6605339050292
1952,Indo-Pacific king mackerel,SEERFISH,1198.0615234375
1952,Kawakawa,TUNAS,124.812149047851
1952,Longtail tuna,TUNAS,1.11013972759246
1952,Indo-Pacific sailfish,BILLFISH,67.2834091186523
1952,Skipjack tuna,TUNAS,8.77700424194335
1952,Swordfish,BILLFISH,9.39456462860107
1952,Yellowfin tuna,TUNAS,19.8553047180175
1952,Black Marlin,BILLFISH,0.547639579850768
1952,Indo-Pacific king mackerel,SEERFISH,5.21665031428566
1952,Kawakawa,TUNAS,0.760722492560551
1952,Longtail tuna,TUNAS,0.230842781919036
1952,Indo-Pacific sailfish,BILLFISH,9.82751605953783
1952,Swordfish,BILLFISH,0.423235436690069
1952,Black Marlin,BILLFISH,15.2990932031973
1952,Narrow-barred Spanish mackerel,SEERFISH,57.0805587768555
1952,Indo-Pacific king mackerel,SEERFISH,0.136610119757657
1952,Kawakawa,TUNAS,4.23371811990744
1952,Longtail tuna,TUNAS,0.00120644547719767
1952,Indo-Pacific sailfish,BILLFISH,62.1616098551901
1952,Skipjack tuna,TUNAS,4.56898975372314
1952,Swordfish,BILLFISH,9.62552889914172
1952,Yellowfin tuna,TUNAS,10.0514392852783
1952,Black Marlin,BILLFISH,1.72379739311466
1952,Bullet tuna,TUNAS,0.00181656889617443
1952,Frigate tuna,TUNAS,17.0864925384521
1952,Indo-Pacific king mackerel,SEERFISH,84.8234210845114
1952,Kawakawa,TUNAS,49.3668321994216
1952,Longtail tuna,TUNAS,0.878090529998558
1952,Indo-Pacific sailfish,BILLFISH,6.90094404681993
1952,Skipjack tuna,TUNAS,0.017670126631856
1952,Swordfish,BILLFISH,0.966400039473385
1952,Yellowfin tuna,TUNAS,3.36698460578918
1952,Narrow-barred Spanish mackerel,SEERFISH,134.929763793945
1952,Frigate tuna,TUNAS,28.7633457183837
1952,Indo-Pacific king mackerel,SEERFISH,245.680389404296
1952,Kawakawa,TUNAS,63.5862617492675
1952,Longtail tuna,TUNAS,359.009155273437
1952,Indo-Pacific sailfish,BILLFISH,16.6307964324951
1952,Yellowfin tuna,TUNAS,89.9552459716796
1952,Albacore,TUNAS,61
1952,Bigeye tuna,TUNAS,280
1952,Black Marlin,BILLFISH,131
1952,Blue Marlin,BILLFISH,390
1952,Striped marlin,BILLFISH,78
1952,Southern bluefin tuna,TUNAS,547
1952,Indo-Pacific sailfish,BILLFISH,32.2603721618652
1952,Skipjack tuna,TUNAS,18.7953910827636
1952,Swordfish,BILLFISH,10
1952,Yellowfin tuna,TUNAS,3683
1952,Bullet tuna,TUNAS,5.45006084442138
1952,Frigate tuna,TUNAS,6.41183614730834
1952,Kawakawa,TUNAS,100.145042419433
1952,Skipjack tuna,TUNAS,897.957641601562
1952,Yellowfin tuna,TUNAS,271.440948486328
1952,Kawakawa,TUNAS,116.578842163085
1952,Skipjack tuna,TUNAS,116.578842163085
1952,Yellowfin tuna,TUNAS,58.2894210815429
1952,Narrow-barred Spanish mackerel,SEERFISH,1897.8505859375
1952,Indo-Pacific king mackerel,SEERFISH,191.76220703125
1952,Kawakawa,TUNAS,141.79393005371
1952,Skipjack tuna,TUNAS,353.564636230468
1952,Yellowfin tuna,TUNAS,151.94546508789
1952,Kawakawa,TUNAS,277.37319946289
1952,Skipjack tuna,TUNAS,236.412277221679
1952,Yellowfin tuna,TUNAS,127.398155212402
1952,Bigeye tuna,TUNAS,2.77983212471008
1952,Bullet tuna,TUNAS,0.428045332431793
1952,Narrow-barred Spanish mackerel,SEERFISH,589.405822753906
1952,Frigate tuna,TUNAS,92.0126419067382
1952,Indo-Pacific king mackerel,SEERFISH,1.04845690727233
1952,Kawakawa,TUNAS,331.394012451171
1952,Longtail tuna,TUNAS,167.47265625
1952,Indo-Pacific sailfish,BILLFISH,60.8211975097656
1952,Skipjack tuna,TUNAS,87.1303787231445
1952,Yellowfin tuna,TUNAS,70.5069503784179
1952,Frigate tuna,TUNAS,1377
1952,Skipjack tuna,TUNAS,8000
1952,Yellowfin tuna,TUNAS,1500
1952,Frigate tuna,TUNAS,123
1952,Narrow-barred Spanish mackerel,SEERFISH,407.734832763671
1952,Indo-Pacific king mackerel,SEERFISH,185.517623901367
1952,Kawakawa,TUNAS,1.00644167189282
1952,Longtail tuna,TUNAS,15.2508210234716
1952,Kawakawa,TUNAS,109.644931176619
1952,Longtail tuna,TUNAS,72.1504758750492
1952,Kawakawa,TUNAS,0.348627151488596
1952,Longtail tuna,TUNAS,1.59572703102198
1952,Narrow-barred Spanish mackerel,SEERFISH,5.56407785415649
1952,Indo-Pacific king mackerel,SEERFISH,1.18348062038421
1952,Longtail tuna,TUNAS,0.0029760704572218
1952,Narrow-barred Spanish mackerel,SEERFISH,1139.45092773437
1952,Frigate tuna,TUNAS,22.4080009460449
1952,Kawakawa,TUNAS,113.342391967773
1952,Longtail tuna,TUNAS,645.459777832031
1952,Indo-Pacific sailfish,BILLFISH,42.9418106079101
1952,Skipjack tuna,TUNAS,11.9649982452392
1952,Yellowfin tuna,TUNAS,468.666178109839
1952,Narrow-barred Spanish mackerel,SEERFISH,439.525634765625
1952,Frigate tuna,TUNAS,8.64354133605957
1952,Kawakawa,TUNAS,43.7200813293457
1952,Longtail tuna,TUNAS,248.976165771484
1952,Indo-Pacific sailfish,BILLFISH,16.5641422271728
1952,Skipjack tuna,TUNAS,0.129039123654366
1952,Yellowfin tuna,TUNAS,203.040716352709
1952,Yellowfin tuna,TUNAS,6.39948552326214
1952,Bullet tuna,TUNAS,14.8334941864013
1952,Narrow-barred Spanish mackerel,SEERFISH,416.575103759765
1952,Frigate tuna,TUNAS,89.9801177978515
1952,Indo-Pacific king mackerel,SEERFISH,130.424911499023
1952,Kawakawa,TUNAS,170
1952,Longtail tuna,TUNAS,493
1952,Skipjack tuna,TUNAS,479
1952,Yellowfin tuna,TUNAS,351
1952,Albacore,TUNAS,0.00254575350518402
1952,Bigeye tuna,TUNAS,0.0323256266405588
1952,Bullet tuna,TUNAS,0.00844936253291927
1952,Narrow-barred Spanish mackerel,SEERFISH,941.023271707518
1952,Frigate tuna,TUNAS,14.8958816957659
1952,Indo-Pacific king mackerel,SEERFISH,170.169787523855
1952,Kawakawa,TUNAS,440.312080521659
1952,Longtail tuna,TUNAS,409.630482405049
1952,Skipjack tuna,TUNAS,8.14746478573966
1952,Yellowfin tuna,TUNAS,13.3144363852227
1952,Albacore,TUNAS,0.00599559381736674
1952,Bigeye tuna,TUNAS,0.146824052665359
1952,Bullet tuna,TUNAS,0.000933079971976825
1952,Narrow-barred Spanish mackerel,SEERFISH,27.0929265953988
1952,Frigate tuna,TUNAS,0.185540862548168
1952,Indo-Pacific king mackerel,SEERFISH,0.169291529464898
1952,Kawakawa,TUNAS,13.7504562861948
1952,Longtail tuna,TUNAS,13.2394729731079
1952,Skipjack tuna,TUNAS,0.956719648829648
1952,Yellowfin tuna,TUNAS,270.428147414643
1952,Albacore,TUNAS,0.00394738381128452
1952,Bigeye tuna,TUNAS,0.158330417801272
1952,Bullet tuna,TUNAS,0.0024302591392071
1952,Narrow-barred Spanish mackerel,SEERFISH,31.8838016970832
1952,Frigate tuna,TUNAS,0.512413557802814
1952,Indo-Pacific king mackerel,SEERFISH,2.75270256289134
1952,Kawakawa,TUNAS,23.6768705150802
1952,Longtail tuna,TUNAS,5.53130687068106
1952,Skipjack tuna,TUNAS,3.42364753918272
1952,Yellowfin tuna,TUNAS,2.01242069635222
1953,Narrow-barred Spanish mackerel,SEERFISH,603.475952148437
1953,Longtail tuna,TUNAS,517.271179199218
1953,Narrow-barred Spanish mackerel,SEERFISH,96.5240478515625
1953,Longtail tuna,TUNAS,82.7288208007812
1953,Narrow-barred Spanish mackerel,SEERFISH,0.149516500854859
1953,Southern bluefin tuna,TUNAS,0.0613315102589198
1953,Narrow-barred Spanish mackerel,SEERFISH,10.0638063284061
1953,Southern bluefin tuna,TUNAS,166.622370619616
1953,Narrow-barred Spanish mackerel,SEERFISH,189.786677170739
1953,Southern bluefin tuna,TUNAS,133.316297870125
1953,Bigeye tuna,TUNAS,6.67214965820312
1953,Kawakawa,TUNAS,0.755886137485504
1953,Indo-Pacific sailfish,BILLFISH,2.82006669044494
1953,Skipjack tuna,TUNAS,11.7631559371948
1953,Swordfish,BILLFISH,6.54356288909912
1953,Yellowfin tuna,TUNAS,88.2368469238281
1953,Swordfish,BILLFISH,0.258038610219955
1953,Albacore,TUNAS,3.6179869097302
1953,Skipjack tuna,TUNAS,3.2761625033897
1953,Yellowfin tuna,TUNAS,67.1715390525959
1953,Albacore,TUNAS,2.3820130902698
1953,Skipjack tuna,TUNAS,11.7238374966103
1953,Yellowfin tuna,TUNAS,11.8284609474041
1953,Narrow-barred Spanish mackerel,SEERFISH,38.3718795776367
1953,Indo-Pacific king mackerel,SEERFISH,4.99874353408813
1953,Narrow-barred Spanish mackerel,SEERFISH,0.0743248760700226
1953,Albacore,TUNAS,1.4711331129074
1953,Bigeye tuna,TUNAS,13.9112730026245
1953,Black Marlin,BILLFISH,6.96949529647827
1953,Bullet tuna,TUNAS,0.746878623962402
1953,Blue Marlin,BILLFISH,1.23232984542846
1953,Narrow-barred Spanish mackerel,SEERFISH,384.883514404296
1953,Frigate tuna,TUNAS,86.1851806640625
1953,Indo-Pacific king mackerel,SEERFISH,188.87287902832
1953,Kawakawa,TUNAS,118.648788452148
1953,Longtail tuna,TUNAS,20.1683044433593
1953,Striped marlin,BILLFISH,4.4949722290039
1953,Indo-Pacific sailfish,BILLFISH,23.6503276824951
1953,Skipjack tuna,TUNAS,1068.84802246093
1953,Swordfish,BILLFISH,3.71939015388488
1953,Yellowfin tuna,TUNAS,238.57273864746
1953,Narrow-barred Spanish mackerel,SEERFISH,15.293529510498
1953,Indo-Pacific king mackerel,SEERFISH,6.95807361602783
1953,Albacore,TUNAS,12.1790685653686
1953,Bigeye tuna,TUNAS,18.5293292999267
1953,Black Marlin,BILLFISH,5.32268238067626
1953,Bullet tuna,TUNAS,86.6501998901367
1953,Blue Marlin,BILLFISH,4.98054981231689
1953,Narrow-barred Spanish mackerel,SEERFISH,77.2086791992187
1953,Frigate tuna,TUNAS,878.273986816406
1953,Indo-Pacific king mackerel,SEERFISH,3.70502233505249
1953,Kawakawa,TUNAS,588.374267578125
1953,Longtail tuna,TUNAS,7.82314682006835
1953,Striped marlin,BILLFISH,2.63927745819091
1953,Indo-Pacific sailfish,BILLFISH,1.78298568725585
1953,Skipjack tuna,TUNAS,1825.19250488281
1953,Swordfish,BILLFISH,0.608412563800811
1953,Yellowfin tuna,TUNAS,588.9521484375
1953,Frigate tuna,TUNAS,0.00952447392046452
1953,Kawakawa,TUNAS,0.287590026855469
1953,Skipjack tuna,TUNAS,221.810516357421
1953,Yellowfin tuna,TUNAS,62.7878341674804
1953,Bullet tuna,TUNAS,0.129486829042435
1953,Frigate tuna,TUNAS,4.49555206298828
1953,Kawakawa,TUNAS,20.0316429138183
1953,Skipjack tuna,TUNAS,0.151062771677971
1953,Yellowfin tuna,TUNAS,1.12927758693695
1953,Black Marlin,BILLFISH,3.62581849098205
1953,Bullet tuna,TUNAS,5.34348964691162
1953,Narrow-barred Spanish mackerel,SEERFISH,1488.39562988281
1953,Frigate tuna,TUNAS,43.0791969299316
1953,Indo-Pacific king mackerel,SEERFISH,1174.98498535156
1953,Kawakawa,TUNAS,361.029418945312
1953,Longtail tuna,TUNAS,32.6984977722167
1953,Indo-Pacific sailfish,BILLFISH,16.279592514038
1953,Skipjack tuna,TUNAS,26.7909832000732
1953,Swordfish,BILLFISH,2.27306675910949
1953,Yellowfin tuna,TUNAS,6.54980993270874
1953,Bullet tuna,TUNAS,1.52161653993069
1953,Narrow-barred Spanish mackerel,SEERFISH,51.1353791654466
1953,Frigate tuna,TUNAS,11.4673934643085
1953,Indo-Pacific king mackerel,SEERFISH,5.11616890271856
1953,Kawakawa,TUNAS,47.2385051595754
1953,Longtail tuna,TUNAS,0.0830031566658398
1953,Skipjack tuna,TUNAS,0.399117876462831
1953,Yellowfin tuna,TUNAS,3.40266993968156
1953,Bullet tuna,TUNAS,1.68881796478109
1953,Narrow-barred Spanish mackerel,SEERFISH,0.716688017885228
1953,Frigate tuna,TUNAS,4.56229632450984
1953,Indo-Pacific king mackerel,SEERFISH,0.133978780327063
1953,Kawakawa,TUNAS,27.6203281534129
1953,Skipjack tuna,TUNAS,0.205133210249053
1953,Yellowfin tuna,TUNAS,0.211018290832965
1953,Black Marlin,BILLFISH,0.148878052830696
1953,Bullet tuna,TUNAS,3.96313565138563
1953,Narrow-barred Spanish mackerel,SEERFISH,60.1777103435237
1953,Frigate tuna,TUNAS,0.00952447392046452
1953,Indo-Pacific king mackerel,SEERFISH,83.1895801001575
1953,Kawakawa,TUNAS,0.287590026855469
1953,Longtail tuna,TUNAS,0.0346778101882557
1953,Skipjack tuna,TUNAS,116.771530151367
1953,Yellowfin tuna,TUNAS,69.5634994506835
1953,Kawakawa,TUNAS,15.2764415740966
1953,Longtail tuna,TUNAS,0.0252173487097025
1953,Skipjack tuna,TUNAS,2.54289007186889
1953,Yellowfin tuna,TUNAS,11.4621677398681
1953,Black Marlin,BILLFISH,15.1204795837402
1953,Bullet tuna,TUNAS,0.00172649102751166
1953,Narrow-barred Spanish mackerel,SEERFISH,781.734375
1953,Frigate tuna,TUNAS,22.487283706665
1953,Indo-Pacific king mackerel,SEERFISH,617.125
1953,Kawakawa,TUNAS,128.33349609375
1953,Longtail tuna,TUNAS,1.07930254936218
1953,Indo-Pacific sailfish,BILLFISH,67.8895645141601
1953,Skipjack tuna,TUNAS,8.75408840179443
1953,Swordfish,BILLFISH,9.47920036315917
1953,Yellowfin tuna,TUNAS,22.6420154571533
1953,Black Marlin,BILLFISH,0.552573305597952
1953,Indo-Pacific king mackerel,SEERFISH,2.6871117887007
1953,Kawakawa,TUNAS,0.782184849127554
1953,Longtail tuna,TUNAS,0.224430487142314
1953,Indo-Pacific sailfish,BILLFISH,9.9160521108768
1953,Swordfish,BILLFISH,0.427048378884719
1953,Black Marlin,BILLFISH,15.4369238728975
1953,Narrow-barred Spanish mackerel,SEERFISH,58.8402214050292
1953,Indo-Pacific king mackerel,SEERFISH,0.0703682710438456
1953,Kawakawa,TUNAS,4.35316452616234
1953,Longtail tuna,TUNAS,0.00117293312750442
1953,Indo-Pacific sailfish,BILLFISH,62.7216235400429
1953,Skipjack tuna,TUNAS,4.55706024169922
1953,Swordfish,BILLFISH,9.71224561070157
1953,Yellowfin tuna,TUNAS,11.4621677398682
1953,Black Marlin,BILLFISH,1.73932719856446
1953,Bullet tuna,TUNAS,0.00172649102751166
1953,Frigate tuna,TUNAS,16.2392292022705
1953,Indo-Pacific king mackerel,SEERFISH,43.6927915467008
1953,Kawakawa,TUNAS,50.7596262869416
1953,Longtail tuna,TUNAS,0.853699143993525
1953,Indo-Pacific sailfish,BILLFISH,6.96311484972117
1953,Skipjack tuna,TUNAS,0.0176239907741547
1953,Swordfish,BILLFISH,0.975106337619371
1953,Yellowfin tuna,TUNAS,3.83954381942749
1953,Narrow-barred Spanish mackerel,SEERFISH,134.929763793945
1953,Frigate tuna,TUNAS,28.7633457183837
1953,Indo-Pacific king mackerel,SEERFISH,245.680389404296
1953,Kawakawa,TUNAS,63.5862617492675
1953,Longtail tuna,TUNAS,359.009155273437
1953,Indo-Pacific sailfish,BILLFISH,16.6307964324951
1953,Yellowfin tuna,TUNAS,89.9552459716796
1953,Albacore,TUNAS,1094
1953,Bigeye tuna,TUNAS,1653
1953,Black Marlin,BILLFISH,486
1953,Blue Marlin,BILLFISH,1262
1953,Striped marlin,BILLFISH,267
1953,Southern bluefin tuna,TUNAS,3740
1953,Indo-Pacific sailfish,BILLFISH,95.2241439819335
1953,Skipjack tuna,TUNAS,34.4828834533691
1953,Swordfish,BILLFISH,31
1953,Yellowfin tuna,TUNAS,6757
1953,Bullet tuna,TUNAS,3.91117310523986
1953,Frigate tuna,TUNAS,4.6013798713684
1953,Kawakawa,TUNAS,71.8679275512695
1953,Skipjack tuna,TUNAS,644.408874511718
1953,Yellowfin tuna,TUNAS,194.796447753906
1953,Kawakawa,TUNAS,83.6614532470703
1953,Skipjack tuna,TUNAS,83.6614532470703
1953,Yellowfin tuna,TUNAS,41.8307266235351
1953,Narrow-barred Spanish mackerel,SEERFISH,1444.86962890625
1953,Indo-Pacific king mackerel,SEERFISH,145.992202758789
1953,Kawakawa,TUNAS,101.756767272949
1953,Skipjack tuna,TUNAS,253.731567382812
1953,Yellowfin tuna,TUNAS,109.041893005371
1953,Kawakawa,TUNAS,199.053665161132
1953,Skipjack tuna,TUNAS,169.65852355957
1953,Yellowfin tuna,TUNAS,91.4258117675781
1953,Bigeye tuna,TUNAS,2.94032144546508
1953,Bullet tuna,TUNAS,0.452757865190506
1953,Narrow-barred Spanish mackerel,SEERFISH,623.434265136718
1953,Frigate tuna,TUNAS,97.3248443603515
1953,Indo-Pacific king mackerel,SEERFISH,1.10898792743682
1953,Kawakawa,TUNAS,350.52651977539
1953,Longtail tuna,TUNAS,177.141418457031
1953,Indo-Pacific sailfish,BILLFISH,64.3326110839843
1953,Skipjack tuna,TUNAS,92.1607131958007
1953,Yellowfin tuna,TUNAS,74.5775604248046
1953,Frigate tuna,TUNAS,1836
1953,Skipjack tuna,TUNAS,9000
1953,Yellowfin tuna,TUNAS,1500
1953,Frigate tuna,TUNAS,164
1953,Narrow-barred Spanish mackerel,SEERFISH,407.734832763671
1953,Indo-Pacific king mackerel,SEERFISH,185.517623901367
1953,Kawakawa,TUNAS,1.00644167189282
1953,Longtail tuna,TUNAS,15.2508210234716
1953,Kawakawa,TUNAS,109.644931176619
1953,Longtail tuna,TUNAS,72.1504758750492
1953,Kawakawa,TUNAS,0.348627151488596
1953,Longtail tuna,TUNAS,1.59572703102198
1953,Narrow-barred Spanish mackerel,SEERFISH,5.56407785415649
1953,Indo-Pacific king mackerel,SEERFISH,1.18348062038421
1953,Longtail tuna,TUNAS,0.0029760704572218
1953,Narrow-barred Spanish mackerel,SEERFISH,1139.45092773437
1953,Frigate tuna,TUNAS,22.4080009460449
1953,Kawakawa,TUNAS,113.342391967773
1953,Longtail tuna,TUNAS,645.459777832031
1953,Indo-Pacific sailfish,BILLFISH,42.9418106079101
1953,Skipjack tuna,TUNAS,11.9649982452392
1953,Yellowfin tuna,TUNAS,468.666178109839
1953,Narrow-barred Spanish mackerel,SEERFISH,439.525634765625
1953,Frigate tuna,TUNAS,8.64354133605957
1953,Kawakawa,TUNAS,43.7200813293457
1953,Longtail tuna,TUNAS,248.976165771484
1953,Indo-Pacific sailfish,BILLFISH,16.5641422271728
1953,Skipjack tuna,TUNAS,0.129039123654366
1953,Yellowfin tuna,TUNAS,203.040716352709
1953,Yellowfin tuna,TUNAS,6.39948552326214
1953,Bullet tuna,TUNAS,22.5970268249511
1953,Narrow-barred Spanish mackerel,SEERFISH,634.382202148437
1953,Frigate tuna,TUNAS,137.073791503906
1953,Indo-Pacific king mackerel,SEERFISH,198.617813110351
1953,Kawakawa,TUNAS,259
1953,Longtail tuna,TUNAS,751
1953,Skipjack tuna,TUNAS,729
1953,Yellowfin tuna,TUNAS,535
1953,Albacore,TUNAS,0.00254575350518402
1953,Bigeye tuna,TUNAS,0.0323256266405588
1953,Bullet tuna,TUNAS,0.00844936253291927
1953,Narrow-barred Spanish mackerel,SEERFISH,941.023271707518
1953,Frigate tuna,TUNAS,14.8958816957659
1953,Indo-Pacific king mackerel,SEERFISH,170.169787523855
1953,Kawakawa,TUNAS,440.312080521659
1953,Longtail tuna,TUNAS,409.630482405049
1953,Skipjack tuna,TUNAS,8.14746478573966
1953,Yellowfin tuna,TUNAS,13.3144363852227
1953,Albacore,TUNAS,0.00599559381736674
1953,Bigeye tuna,TUNAS,0.146824052665359
1953,Bullet tuna,TUNAS,0.000933079971976825
1953,Narrow-barred Spanish mackerel,SEERFISH,27.0929265953988
1953,Frigate tuna,TUNAS,0.185540862548168
1953,Indo-Pacific king mackerel,SEERFISH,0.169291529464898
1953,Kawakawa,TUNAS,13.7504562861948
1953,Longtail tuna,TUNAS,13.2394729731079
1953,Skipjack tuna,TUNAS,0.956719648829648
1953,Yellowfin tuna,TUNAS,270.428147414643
1953,Albacore,TUNAS,0.00394738381128452
1953,Bigeye tuna,TUNAS,0.158330417801272
1953,Bullet tuna,TUNAS,0.0024302591392071
1953,Narrow-barred Spanish mackerel,SEERFISH,31.8838016970832
1953,Frigate tuna,TUNAS,0.512413557802814
1953,Indo-Pacific king mackerel,SEERFISH,2.75270256289134
1953,Kawakawa,TUNAS,23.6768705150802
1953,Longtail tuna,TUNAS,5.53130687068106
1953,Skipjack tuna,TUNAS,3.42364753918272
1953,Yellowfin tuna,TUNAS,2.01242069635222
1954,Narrow-barred Spanish mackerel,SEERFISH,775.897644042968
1954,Longtail tuna,TUNAS,689.694885253906
1954,Narrow-barred Spanish mackerel,SEERFISH,124.102348327636
1954,Longtail tuna,TUNAS,110.30509185791
1954,Narrow-barred Spanish mackerel,SEERFISH,0.0747582504274296
1954,Southern bluefin tuna,TUNAS,0.102219183764866
1954,Narrow-barred Spanish mackerel,SEERFISH,5.03190316420303
1954,Southern bluefin tuna,TUNAS,277.703951032694
1954,Narrow-barred Spanish mackerel,SEERFISH,94.8933385853695
1954,Southern bluefin tuna,TUNAS,222.193829783542
1954,Bigeye tuna,TUNAS,6.62770843505859
1954,Kawakawa,TUNAS,0.793652236461639
1954,Indo-Pacific sailfish,BILLFISH,2.82006669044494
